country,year,parent_company,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
China,2019,Ganyuanfood,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Linshan Shiye,0.8612846544318625,3.7973729762753283,0.0,1.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Buchang Pharma,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Limu,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lifengfood,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Mengyuan,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Gatorade,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Libaijia,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lian Bang,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Li-Ning,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Li Yong,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Li Fung,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Gbv,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lesso,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Leba,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Le Tao,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lbxx,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Liyan Cigarette,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Bo Yu,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lonch Group,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Long Wang,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Mengteer,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Blueribbon,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Meng Xing,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Meilichufang,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Meiji,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Meico,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Mei Pu,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Mei Lun,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Mccormick,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Masson Group,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Maltersers,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Magnum,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Ma Jia,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,MINGREN,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,L‘Oreal Paris,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lv Shuang,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lujiwan,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Luergang,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lubianbao,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lu Zhou,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lovefun,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lotte,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,Lor'Choi Group,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
China,2019,361°,0.8612846544318625,3.7973729762753283,1.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,48,1439.0
Colombia,2019,Assorted,0.8612846544318625,3.7973729762753283,856.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,856.0,1,5253.0
Cote D_ivoire,2019,AWA,53.0,3.7973729762753283,6.377392653905845,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,53.0,1,1500.0
Cyprus,2019,AGROS WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,24.0,4.57989417989418,0.16602861172677816,0.09599156118143459,24.0,1,30.0
Cyprus,2019,Plastic Bottle 1L,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,LIFE CHAI,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,LOUX,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,MANGO SUNISLAND,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,MR BROWN,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,McDonald's Corporation,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,Nestlé,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,OLD HOLBORN TOBACCO,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ORBIT GUMS,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,PREFFA COFFEE,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,PepsiCo,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,"Reynolds American, Inc.",0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,LEON BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,SIGMA BAKERIES,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,STAGONA AGROU,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,TROPICAL ZERO,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,The Coca-Cola Company,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,UNKNOWN ALCOHOL,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,VIMTO,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,XIXO ICE TEA,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,YOUS,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ZAGORI,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,LIDL WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,AGIOS NIKOLAOS,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,AGROS,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,EL CAFÃ‰ ICED COFFEE,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ALBRAW BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ALOE VERA TROPICAL,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ALPHA BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,AVRA WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,BIKOS WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,BURGER BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,CAPRICE,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,CARLSBERG,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,DOR,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,FARMAKAS WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,Kellogg Company,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,Fuse Tea,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,GALPO Yoghurt,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,HELL ENERGY DRINK,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,ION ICE CREAM,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,IZIKIL,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,KAIZER BRAU BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,KRAUSER BEER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,KRISTIS MILK,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,KYKKOS WATER,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
Cyprus,2019,LANITIS MILK,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,30.0
ECUADOR,2019,Mondelez International,0.8612846544318625,3.7973729762753283,0.0,0.0,275.0,0.16602861172677816,0.09599156118143459,275.0,1,455.0
ECUADOR,2019,Confiteca,0.8612846544318625,3.7973729762753283,0.0,0.0,155.0,0.16602861172677816,0.09599156118143459,155.0,1,455.0
ECUADOR,2019,Unilever,0.8612846544318625,3.7973729762753283,0.0,0.0,144.0,0.16602861172677816,0.09599156118143459,144.0,1,455.0
ECUADOR,2019,Otros,0.8612846544318625,3.7973729762753283,0.0,0.0,143.0,0.16602861172677816,0.09599156118143459,143.0,1,455.0
ECUADOR,2019,PepsiCo,0.8612846544318625,3.7973729762753283,0.0,0.0,118.0,0.16602861172677816,0.09599156118143459,118.0,1,455.0
ECUADOR,2019,Quala,0.8612846544318625,3.7973729762753283,0.0,0.0,116.0,0.16602861172677816,0.09599156118143459,116.0,1,455.0
ECUADOR,2019,Colombina,0.8612846544318625,3.7973729762753283,0.0,0.0,77.0,0.16602861172677816,0.09599156118143459,77.0,1,455.0
ECUADOR,2019,La Universal,0.8612846544318625,3.7973729762753283,0.0,0.0,59.0,0.16602861172677816,0.09599156118143459,59.0,1,455.0
ECUADOR,2019,Icapeb,0.8612846544318625,3.7973729762753283,0.0,0.0,57.0,0.16602861172677816,0.09599156118143459,57.0,1,455.0
ECUADOR,2019,Carli Snacks,0.8612846544318625,3.7973729762753283,0.0,0.0,49.0,0.16602861172677816,0.09599156118143459,49.0,1,455.0
ECUADOR,2019,Tony,0.8612846544318625,3.7973729762753283,0.0,0.0,48.0,0.16602861172677816,0.09599156118143459,48.0,1,455.0
ECUADOR,2019,Nestlé,0.8612846544318625,3.7973729762753283,0.0,0.0,44.0,0.16602861172677816,0.09599156118143459,44.0,1,455.0
ECUADOR,2019,Adams,0.8612846544318625,3.7973729762753283,0.0,0.0,44.0,0.16602861172677816,0.09599156118143459,44.0,1,455.0
ECUADOR,2019,Cerveceria Nacional,0.8612846544318625,3.7973729762753283,36.0,0.0,0.0,0.16602861172677816,0.09599156118143459,36.0,1,455.0
ECUADOR,2019,The Coca-Cola Company,0.8612846544318625,3.7973729762753283,0.0,30.0,0.0,0.16602861172677816,0.09599156118143459,30.0,1,455.0
ECUADOR,2019,Hispanamur,0.8612846544318625,3.7973729762753283,0.0,0.0,29.0,0.16602861172677816,0.09599156118143459,29.0,1,455.0
ECUADOR,2019,Arca Continental,0.8612846544318625,3.7973729762753283,0.0,22.0,0.0,0.16602861172677816,0.09599156118143459,22.0,1,455.0
ECUADOR,2019,Superior,0.8612846544318625,3.7973729762753283,0.0,0.0,18.0,0.16602861172677816,0.09599156118143459,18.0,1,455.0
ECUADOR,2019,Ecualac,0.8612846544318625,3.7973729762753283,17.0,0.0,0.0,0.16602861172677816,0.09599156118143459,17.0,1,455.0
ECUADOR,2019,Super,0.8612846544318625,3.7973729762753283,0.0,0.0,16.0,0.16602861172677816,0.09599156118143459,16.0,1,455.0
ECUADOR,2019,Inalecsa,0.8612846544318625,3.7973729762753283,0.0,0.0,14.0,0.16602861172677816,0.09599156118143459,14.0,1,455.0
ECUADOR,2019,Pae,0.8612846544318625,3.7973729762753283,0.0,0.0,13.0,0.16602861172677816,0.09599156118143459,13.0,1,455.0
ECUADOR,2019,Servisachets,0.8612846544318625,3.7973729762753283,0.0,0.0,10.0,0.16602861172677816,0.09599156118143459,10.0,1,455.0
ECUADOR,2019,Arcor,0.8612846544318625,3.7973729762753283,0.0,0.0,9.0,0.16602861172677816,0.09599156118143459,9.0,1,455.0
ECUADOR,2019,Ferrero Group,0.8612846544318625,3.7973729762753283,0.0,0.0,8.0,0.16602861172677816,0.09599156118143459,8.0,1,455.0
ECUADOR,2019,Vitasoy International Holdings Limited,0.8612846544318625,3.7973729762753283,5.0,0.0,0.0,0.16602861172677816,0.09599156118143459,5.0,1,455.0
ECUADOR,2019,Rey Leche,0.8612846544318625,3.7973729762753283,5.0,0.0,0.0,0.16602861172677816,0.09599156118143459,5.0,1,455.0
ECUADOR,2019,Aje,0.8612846544318625,3.7973729762753283,4.0,0.0,0.0,0.16602861172677816,0.09599156118143459,4.0,1,455.0
ECUADOR,2019,Crimy,0.8612846544318625,3.7973729762753283,4.0,0.0,0.0,0.16602861172677816,0.09599156118143459,4.0,1,455.0
ECUADOR,2019,Pura Crema,0.8612846544318625,3.7973729762753283,0.0,0.0,4.0,0.16602861172677816,0.09599156118143459,4.0,1,455.0
ECUADOR,2019,Tesalia,0.8612846544318625,3.7973729762753283,0.0,0.0,4.0,0.16602861172677816,0.09599156118143459,4.0,1,455.0
ECUADOR,2019,Barrilete,0.8612846544318625,3.7973729762753283,0.0,0.0,4.0,0.16602861172677816,0.09599156118143459,4.0,1,455.0
ECUADOR,2019,Grupo Familia,0.8612846544318625,3.7973729762753283,3.0,0.0,0.0,0.16602861172677816,0.09599156118143459,3.0,1,455.0
ECUADOR,2019,Noe,0.8612846544318625,3.7973729762753283,0.0,0.0,3.0,0.16602861172677816,0.09599156118143459,3.0,1,455.0
ECUADOR,2019,Yupi,0.8612846544318625,3.7973729762753283,0.0,0.0,3.0,0.16602861172677816,0.09599156118143459,3.0,1,455.0
ECUADOR,2019,Big Cola,0.8612846544318625,3.7973729762753283,0.0,2.0,0.0,0.16602861172677816,0.09599156118143459,2.0,1,455.0
ECUADOR,2019,Yogufresh,0.8612846544318625,3.7973729762753283,2.0,0.0,0.0,0.16602861172677816,0.09599156118143459,2.0,1,455.0
ECUADOR,2019,Ata,0.8612846544318625,3.7973729762753283,0.0,0.0,2.0,0.16602861172677816,0.09599156118143459,2.0,1,455.0
ECUADOR,2019,Cronquis,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,San Carlos Azucarera,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Banchis,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Pulp,0.8612846544318625,3.7973729762753283,1.0,0.0,0.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Nutron,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Coqueiro,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Corpi Ice Cream,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,KFC,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Esco Alimentos,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
ECUADOR,2019,Manicris,0.8612846544318625,3.7973729762753283,0.0,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,1,455.0
France,2019,MacDonald,0.8612846544318625,3.7973729762753283,6.377392653905845,15.0,4.57989417989418,0.16602861172677816,0.09599156118143459,15.0,1,13.0
France,2019,Caprisun,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,13.0
France,2019,Perfetti van Melle,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,13.0
Germany,2019,see excel file,0.8612846544318625,3.7973729762753283,0.0,1.0,4.57989417989418,0.16602861172677816,0.09599156118143459,1.0,2,15.0
Germany,2019,Beiersdorf Global AG,0.8612846544318625,3.7973729762753283,0.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,2,15.0
Germany,2019,Heineken International,0.8612846544318625,3.7973729762753283,0.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,2,15.0
Germany,2019,Knoppers,0.8612846544318625,3.7973729762753283,0.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,2,15.0
Germany,2019,Schulte,0.8612846544318625,3.7973729762753283,0.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,2,15.0
Germany,2019,Wiener FeinbÃ¤cker,0.8612846544318625,3.7973729762753283,0.0,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,2,15.0
Ghana,2019,Voltic Ghana Limited,0.8612846544318625,3.7973729762753283,6.377392653905845,578.0,4.57989417989418,0.16602861172677816,0.09599156118143459,578.0,3,1100.0
Ghana,2019,PowerZone,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Yoghurt,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Verna,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,V.I.P.,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Unilever,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,The Coca-Cola Company,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Storm Energy Drink,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Storm,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Standard Water,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Special Ice,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Special Cola,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Adonko Bitters,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Adonko bitters,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Planet Drink,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Malta Guiness,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,FanIce,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Fan Ice,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Everpure,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Cool,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Colgate-Palmolive,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Coco Cola,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Beta Malt,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Bel Aqua,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
Ghana,2019,Anita,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,3,1100.0
